epochs,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
74,0.6605084538459778,0.7692093253135681,0.8742977380752563,0.7321258783340454
75,0.6553637385368347,0.7706511616706848,0.8144955635070801,0.7232025265693665
76,0.6591683626174927,0.7696869373321533,0.9003925323486328,0.707366943359375
77,0.6545999050140381,0.770933210849762,0.9804800152778625,0.708026111125946
78,0.6523647308349609,0.7716190218925476,0.7901440262794495,0.7344909906387329
79,0.652601957321167,0.7713809013366699,0.9558877944946289,0.6907073855400085
80,0.648543655872345,0.7728114724159241,0.9846224784851074,0.6936889886856079
81,0.6433953046798706,0.7742689847946167,0.8906299471855164,0.6917358636856079
82,0.6410139203071594,0.7760974168777466,0.8201061487197876,0.724713146686554
83,0.6378341913223267,0.7763383984565735,0.6952136754989624,0.7500640749931335
84,0.6401126384735107,0.7748963236808777,0.8759973645210266,0.7272918820381165
85,0.6402489542961121,0.7751352190971375,0.8878995776176453,0.6948394775390625
86,0.6348395943641663,0.7773536443710327,0.8371245265007019,0.7231597900390625
87,0.6337094902992249,0.7772349119186401,0.828059196472168,0.7058135867118835
88,0.6384895443916321,0.7778838872909546,0.8902982473373413,0.7000366449356079
89,0.6267663240432739,0.7794457077980042,0.8857650756835938,0.704925537109375
90,0.6331008672714233,0.7771602869033813,0.8953380584716797,0.7324859499931335
91,0.6277761459350586,0.7800366282463074,0.818719208240509,0.7396820187568665
92,0.6224162578582764,0.7805253863334656,0.9716228246688843,0.7134307622909546
93,0.6319936513900757,0.7786065936088562,0.8160311579704285,0.7462218999862671
94,0.6230974793434143,0.7810428142547607,0.8463098406791687,0.728271484375
95,0.6194444894790649,0.7811688780784607,0.762200653553009,0.742602527141571
96,0.6151593923568726,0.7836673259735107,0.8384601473808289,0.7285827398300171
97,0.6127809286117554,0.7849016189575195,0.7587741017341614,0.741680920124054
98,0.6244006752967834,0.7804855108261108,0.7176607847213745,0.7464935183525085
99,0.6187298893928528,0.7819337844848633,0.8912989497184753,0.7100494503974915
100,0.62113356590271,0.7820335626602173,0.8024927377700806,0.7283996343612671
101,0.6015568375587463,0.7872824668884277,0.740217924118042,0.7528747320175171
102,0.6167483925819397,0.7843829989433289,0.8678728938102722,0.7230224609375
103,0.6106066107749939,0.7852189540863037,0.9908212423324585,0.7080535888671875
104,0.6061185002326965,0.7857997417449951,0.8458254933357239,0.7131927609443665
105,0.609438955783844,0.7850778698921204,0.7417983412742615,0.7449371218681335
106,0.6065233945846558,0.785448431968689,0.828748345375061,0.715350329875946
107,0.603510856628418,0.7877016663551331,0.7642046213150024,0.7478088140487671
108,0.6016433835029602,0.7878210544586182,0.8254300951957703,0.738598644733429
109,0.6048077940940857,0.7868596315383911,1.041469693183899,0.6631835699081421
110,0.6069064140319824,0.7862825393676758,0.9024821519851685,0.738433837890625
111,0.6045801639556885,0.7862429618835449,0.8274732828140259,0.7363006472587585
112,0.6073881387710571,0.7867006063461304,0.8589919805526733,0.7191559076309204
113,0.6023523211479187,0.7877824902534485,0.9642353057861328,0.672076404094696
114,0.5967630743980408,0.7895183563232422,0.9477039575576782,0.7047088742256165
115,0.599597156047821,0.7884745001792908,0.9316030740737915,0.6983672976493835
116,0.5959221720695496,0.7905767560005188,0.7386696934700012,0.740936279296875
117,0.5910583734512329,0.7917580008506775,0.9170880317687988,0.7070373296737671
118,0.5940558910369873,0.7900857925415039,0.9349384307861328,0.7210723757743835
119,0.5918335914611816,0.791720449924469,0.94514399766922,0.7191680669784546
120,0.5913208723068237,0.7918761372566223,0.8811839818954468,0.722454845905304
121,0.5879231095314026,0.7925707101821899,0.7096816897392273,0.7448150515556335
122,0.5891014337539673,0.7921539545059204,1.080335259437561,0.6977783441543579
123,0.5836167931556702,0.7946038246154785,0.7105462551116943,0.764984130859375
124,0.585494875907898,0.7945038676261902,1.0192815065383911,0.6984924077987671
125,0.5883638262748718,0.7931108474731445,0.8590570688247681,0.7248260378837585
126,0.5832666158676147,0.7940947413444519,0.8779906034469604,0.740216076374054
127,0.5874060392379761,0.7932043671607971,0.970545768737793,0.704028308391571
128,0.5879864692687988,0.7923526763916016,0.7564640045166016,0.7752410769462585
129,0.5814552903175354,0.7943283319473267,0.9699856042861938,0.705706775188446
130,0.5807452201843262,0.7949437499046326,0.8889036178588867,0.708569347858429
131,0.5715692639350891,0.7980290651321411,0.8012083172798157,0.7414703369140625
132,0.5839194655418396,0.7943141460418701,0.9747779965400696,0.7243744134902954
133,0.5804800987243652,0.7953923344612122,0.7899783849716187,0.7520721554756165
134,0.5755382180213928,0.796848475933075,1.0286842584609985,0.6839569211006165
135,0.5725630521774292,0.7971155047416687,0.8500836491584778,0.7432098388671875
136,0.5769880414009094,0.7964102029800415,0.9302257299423218,0.7134917974472046
137,0.5750894546508789,0.7966957688331604,0.8678293228149414,0.7225555181503296
138,0.5791597366333008,0.7954087853431702,0.9231058955192566,0.7261749505996704
139,0.5737436413764954,0.7984684109687805,0.9197357296943665,0.7382049560546875
140,0.5683813095092773,0.7986971139907837,1.0065639019012451,0.6659698486328125
141,0.5673116445541382,0.8002797365188599,1.0395524501800537,0.6916259527206421
142,0.5748726725578308,0.7959460616111755,0.9387602806091309,0.700183093547821
143,0.5667092800140381,0.7997826337814331,0.8798343539237976,0.728320300579071
144,0.5726515650749207,0.7975878119468689,0.8343055844306946,0.7287842035293579
145,0.5661073923110962,0.799885630607605,0.9445913434028625,0.676287829875946
146,0.5686967968940735,0.7998947501182556,1.0257775783538818,0.717358410358429
147,0.5610809326171875,0.8015544414520264,0.8273273706436157,0.738446056842804
148,0.5690098404884338,0.7984738945960999,0.8285828828811646,0.7127014398574829
149,0.5721731781959534,0.7979192137718201,0.9724728465080261,0.724200427532196
150,0.560314953327179,0.8024320006370544,0.9536056518554688,0.7400848269462585
151,0.5594632029533386,0.8019410371780396,1.1880079507827759,0.667675793170929
152,0.5616678595542908,0.8016090989112854,0.9317989349365234,0.7176483273506165
153,0.5624917149543762,0.8012362718582153,0.950511634349823,0.7103484869003296
154,0.5543426871299744,0.8037776947021484,0.7909924983978271,0.737194836139679
155,0.564764678478241,0.8003495931625366,0.8098443150520325,0.7538086175918579
156,0.5555392503738403,0.8030791282653809,0.9445542097091675,0.7094482183456421
157,0.5594127178192139,0.802965521812439,1.1748178005218506,0.6562957763671875
158,0.5590776801109314,0.8020146489143372,0.8918848037719727,0.7162322998046875
159,0.5497963428497314,0.8063362836837769,0.8343287706375122,0.7081238031387329
160,0.5516523718833923,0.8041105270385742,1.0640614032745361,0.7209442257881165
161,0.5605359077453613,0.8020736575126648,1.0812456607818604,0.6457549929618835
162,0.5537922382354736,0.8043177127838135,0.9491069912910461,0.7056823968887329
163,0.5572053790092468,0.8039026856422424,0.943861186504364,0.7051788568496704
164,0.5465800762176514,0.8060981631278992,0.9910784959793091,0.6959258913993835
165,0.5498883128166199,0.8055206537246704,0.9521431922912598,0.6823700070381165
166,0.5469774007797241,0.8059774041175842,0.8401633501052856,0.7066497802734375
167,0.5511239171028137,0.8052397966384888,0.848392128944397,0.7276031374931335
168,0.5527324676513672,0.8044688701629639,0.8521772623062134,0.718658447265625
169,0.5504321455955505,0.8055428266525269,0.9115639925003052,0.7228240966796875
170,0.5441771745681763,0.8073423504829407,0.915224552154541,0.7077575922012329
171,0.5471962690353394,0.8070206046104431,0.9056034088134766,0.7136200070381165
172,0.544823169708252,0.8069549202919006,1.2494258880615234,0.6781982183456421
173,0.5432755351066589,0.8081445097923279,1.0080845355987549,0.6847869753837585
174,0.5413420796394348,0.8082814812660217,0.9140173196792603,0.722747802734375
175,0.5492222905158997,0.8054594993591309,1.024404764175415,0.6961883306503296
176,0.5356967449188232,0.8100712895393372,0.811568558216095,0.7512451410293579
177,0.5419033765792847,0.8073815703392029,0.9639896154403687,0.7249664068222046
178,0.5385288000106812,0.8094820380210876,1.061862587928772,0.6937286257743835
179,0.541908860206604,0.8088675141334534,1.1204558610916138,0.6802459955215454
180,0.5370403528213501,0.810111403465271,0.9493252038955688,0.7105163335800171
181,0.5379151701927185,0.8098461031913757,0.9878491163253784,0.7013580203056335
182,0.5363209247589111,0.8101771473884583,1.069640040397644,0.710095226764679
183,0.5448675751686096,0.8076187372207642,0.8821898698806763,0.7331146001815796
184,0.537688136100769,0.8101128935813904,0.9180727005004883,0.7011871337890625
185,0.5337879657745361,0.8114069700241089,0.8670734167098999,0.733837902545929
186,0.5383641123771667,0.8096066117286682,0.8884309530258179,0.7174438238143921
187,0.531086802482605,0.8124826550483704,0.8692672848701477,0.7139862179756165
188,0.5339107513427734,0.8117685914039612,0.909055233001709,0.7154266238212585
189,0.5308777093887329,0.8121224045753479,0.7915704846382141,0.7649749517440796
190,0.5399824976921082,0.8091326951980591,0.9362711906433105,0.6870757937431335
191,0.5231683850288391,0.8139079809188843,0.8274861574172974,0.7541168332099915
192,0.5322811007499695,0.8114042282104492,0.8805912137031555,0.726306140422821
193,0.5310145020484924,0.8126446604728699,0.8251782655715942,0.7421478033065796
194,0.5332033038139343,0.8119468092918396,0.8115948438644409,0.731353759765625
195,0.5304376482963562,0.812272846698761,0.9654844403266907,0.7231200933456421
196,0.5269478559494019,0.8136445879936218,0.9238961935043335,0.7025054693222046
197,0.5380340814590454,0.8106071949005127,0.7384415864944458,0.734417736530304
198,0.5258942246437073,0.8136559128761292,0.7710319757461548,0.7553802728652954
199,0.5268537402153015,0.8139764666557312,0.9305830001831055,0.7110198736190796
200,0.5290488004684448,0.8124659061431885,1.0030877590179443,0.674945056438446
201,0.5358582735061646,0.8112548589706421,0.968978226184845,0.701464831829071
202,0.5284359455108643,0.8129590749740601,0.990659236907959,0.6999908685684204
203,0.5199226140975952,0.8158684372901917,0.8025439977645874,0.749804675579071
204,0.5234223008155823,0.814329981803894,0.9221183061599731,0.7105682492256165
205,0.5257812142372131,0.814156174659729,0.9081231951713562,0.7270263433456421
206,0.5218543410301208,0.8152916431427002,0.9808193445205688,0.7113739252090454
207,0.5246645212173462,0.8146685361862183,0.7918286323547363,0.743267834186554
208,0.5266461372375488,0.8137379884719849,0.7298622727394104,0.7477752566337585
209,0.5222334861755371,0.8150478005409241,0.8234651684761047,0.7421203851699829
210,0.5176690816879272,0.8165170550346375,0.8255522847175598,0.7427459955215454
211,0.5165363550186157,0.8165816068649292,0.9606828689575195,0.7042602300643921
212,0.5228190422058105,0.815113365650177,0.8960957527160645,0.7070983648300171
213,0.5118644833564758,0.8185341954231262,0.8488825559616089,0.7269622683525085
214,0.5194254517555237,0.8157317042350769,0.794686496257782,0.755358874797821
215,0.5143212676048279,0.8172836899757385,0.8165785074234009,0.7444702386856079
216,0.5201650857925415,0.8164223432540894,1.0199493169784546,0.7096465826034546
217,0.5201916694641113,0.8156723380088806,0.8117260932922363,0.7406280636787415
218,0.5223764777183533,0.8158281445503235,1.0268869400024414,0.703442394733429
219,0.5092467665672302,0.8204260468482971,0.79217529296875,0.7566162347793579
220,0.5154224038124084,0.8173121213912964,0.8835421800613403,0.7208496332168579
221,0.5094086527824402,0.8195344805717468,0.8587319254875183,0.7137786746025085
222,0.5127742290496826,0.8185776472091675,0.931743323802948,0.7483459711074829
223,0.5224981904029846,0.8168076276779175,0.7697452902793884,0.7539398074150085
224,0.5127763152122498,0.8182606101036072,1.0702323913574219,0.713397204875946
225,0.5113310217857361,0.8192998170852661,0.8263489603996277,0.736706554889679
226,0.512837827205658,0.818681001663208,1.0183727741241455,0.7191436886787415
227,0.5136367082595825,0.8177962303161621,0.9621633291244507,0.7193511724472046
228,0.5125075578689575,0.8190222978591919,1.003247857093811,0.7074920535087585
229,0.5034305453300476,0.8219307661056519,1.0846617221832275,0.70098876953125
230,0.5110964775085449,0.8196386694908142,0.8750892877578735,0.7422210574150085
231,0.5036715865135193,0.8216109275817871,0.8399928212165833,0.7384368777275085
232,0.5120747089385986,0.8187634348869324,0.833026111125946,0.7415679693222046
233,0.5092511773109436,0.8200012445449829,0.8763613700866699,0.742230236530304
234,0.5069349408149719,0.8197394013404846,0.9561637043952942,0.7469329833984375
235,0.5115327835083008,0.8186091780662537,0.9114810824394226,0.7306457757949829
236,0.5056374669075012,0.8206979632377625,1.130300760269165,0.7095489501953125
237,0.5017836689949036,0.8227400183677673,0.9839769601821899,0.6942077875137329
238,0.5039156675338745,0.8210689425468445,0.8640933036804199,0.7489563226699829
239,0.5121675729751587,0.8194271922111511,0.9476771354675293,0.705096423625946
240,0.5023960471153259,0.8220698237419128,0.8086459040641785,0.7628875970840454
241,0.5149037837982178,0.8180105686187744,1.0295085906982422,0.6934356689453125
242,0.501430869102478,0.8222613334655762,0.8632456064224243,0.7369109988212585
243,0.5073842406272888,0.8210867047309875,0.8934093713760376,0.7392059564590454
244,0.5101629495620728,0.8194983005523682,0.8968445062637329,0.736907958984375
245,0.497195839881897,0.8240333795547485,0.8610671758651733,0.7401763796806335
246,0.5008415579795837,0.8222635388374329,0.9679291844367981,0.7217925786972046
247,0.5013638734817505,0.8229221105575562,0.8148091435432434,0.7566803097724915
248,0.5011411309242249,0.8222793936729431,0.861056923866272,0.7193328738212585
249,0.4965137839317322,0.8237958550453186,0.9153534770011902,0.715466320514679
250,0.5079697966575623,0.8208814263343811,0.7394031286239624,0.743603527545929
251,0.49260738492012024,0.8250637650489807,0.7262800931930542,0.7701660394668579
252,0.5057252645492554,0.8213436603546143,0.8850712776184082,0.7374542355537415
253,0.5014053583145142,0.8217447400093079,0.9552963376045227,0.7059356570243835
254,0.4992961585521698,0.8223950266838074,1.0216715335845947,0.7095947265625
255,0.5017681121826172,0.8222256302833557,1.0214226245880127,0.6968475580215454
256,0.5043135285377502,0.8217046856880188,0.9992910623550415,0.7305358648300171
257,0.4970523715019226,0.8238444924354553,0.9000629186630249,0.7158966064453125
258,0.49837347865104675,0.8235247731208801,0.81996089220047,0.7570861577987671
259,0.49710750579833984,0.8242929577827454,0.8842155337333679,0.7428649663925171
260,0.5179580450057983,0.8194838166236877,0.9346734285354614,0.7377074956893921
261,0.4920687973499298,0.8260356783866882,0.9755598306655884,0.7186645269393921
262,0.5024198889732361,0.822170078754425,0.9129352569580078,0.7215210199356079
263,0.492757111787796,0.8253428936004639,0.8447006940841675,0.7435638308525085
264,0.4989611804485321,0.8242236971855164,0.7923105955123901,0.7504638433456421
265,0.49248963594436646,0.825713038444519,0.8981946110725403,0.6873229742050171
266,0.4988998472690582,0.8239002227783203,1.0464646816253662,0.6884124875068665
267,0.4915279150009155,0.8256993889808655,0.8761005401611328,0.723968505859375
268,0.498489648103714,0.8237202167510986,0.703179657459259,0.7693451046943665
269,0.49578359723091125,0.824554443359375,0.8225868940353394,0.7686614990234375
270,0.49110159277915955,0.825977087020874,0.9104162454605103,0.7539703249931335
271,0.49235838651657104,0.825408399105072,0.9489877820014954,0.733752429485321
272,0.49033793807029724,0.8259488940238953,0.9236841201782227,0.7171570062637329
273,0.4854489266872406,0.8281903862953186,0.7679871320724487,0.7522369623184204
274,0.4881397485733032,0.8264820575714111,0.9184494018554688,0.7425750494003296
275,0.4851669371128082,0.8278533816337585,1.0310852527618408,0.7231658697128296
276,0.49383416771888733,0.8247791528701782,0.8732346296310425,0.7103546261787415
277,0.4858071804046631,0.827383279800415,0.8893817663192749,0.7426666021347046
278,0.4927007555961609,0.8251930475234985,1.0273139476776123,0.6976165771484375
279,0.4882955551147461,0.8270818591117859,0.9436367750167847,0.7289184331893921
280,0.48718881607055664,0.8275984525680542,0.7359402775764465,0.7616119384765625
281,0.488657683134079,0.8262552618980408,0.9470771551132202,0.7143219113349915
282,0.48563793301582336,0.8280871510505676,1.0251835584640503,0.696868896484375
283,0.48770517110824585,0.8271878957748413,0.9307425618171692,0.7117279171943665
284,0.48419418931007385,0.8287464380264282,0.8941264152526855,0.714459240436554
285,0.4799087643623352,0.8285708427429199,1.0369304418563843,0.6987670660018921
286,0.4828157126903534,0.828713595867157,0.902959942817688,0.7323395013809204
287,0.48677465319633484,0.827594518661499,1.0588189363479614,0.710095226764679
288,0.48772892355918884,0.8273694515228271,0.8127487301826477,0.7422424554824829
289,0.4790060818195343,0.8298143744468689,1.0299253463745117,0.712200939655304
290,0.4898122251033783,0.8268786668777466,0.8090766072273254,0.7420806884765625
291,0.48143941164016724,0.828991711139679,0.9476901888847351,0.72943115234375
292,0.4856876730918884,0.827988862991333,1.16173255443573,0.670178234577179
293,0.4826919436454773,0.8288543820381165,1.0295506715774536,0.7116546630859375
294,0.4809403121471405,0.8297204971313477,1.2019237279891968,0.710296630859375
295,0.48550429940223694,0.8276905417442322,0.9237861633300781,0.7328246831893921
296,0.4771093726158142,0.8301215767860413,0.875567615032196,0.7429443597793579
297,0.4797782301902771,0.8291610479354858,1.0289027690887451,0.7199157476425171
298,0.48310911655426025,0.8293218016624451,1.0691217184066772,0.707836925983429
299,0.47944656014442444,0.8306553363800049,0.7631013989448547,0.7474731206893921
300,0.4757818579673767,0.8311729431152344,0.9870433807373047,0.7390686273574829
301,0.4771728515625,0.8307809233665466,0.7724181413650513,0.745526134967804
302,0.4786209762096405,0.8305490016937256,0.8263799548149109,0.725311279296875
303,0.48022526502609253,0.8292230367660522,0.843987762928009,0.7252746820449829
304,0.4736608862876892,0.8323315382003784,0.9132238626480103,0.7438934445381165
305,0.47706228494644165,0.8304135799407959,1.013885259628296,0.712188720703125
306,0.4758569300174713,0.8307915329933167,0.8656879663467407,0.7165496945381165
307,0.4817335605621338,0.8297871947288513,0.862066924571991,0.7416839599609375
308,0.4768408238887787,0.8310033082962036,0.7203664183616638,0.758166491985321
309,0.4732266366481781,0.8322306871414185,0.9055442810058594,0.7246001958847046
310,0.47917088866233826,0.8304129242897034,0.8324252367019653,0.7475341558456421
311,0.4775857925415039,0.8309140205383301,0.9940024614334106,0.7091003656387329
312,0.472935289144516,0.8320884704589844,0.8598647117614746,0.7438751459121704
313,0.47428542375564575,0.832243800163269,0.9063355326652527,0.7313202023506165
314,0.47350215911865234,0.8319372534751892,0.9356727600097656,0.7502685785293579
315,0.4793998599052429,0.8302093148231506,1.0361347198486328,0.7191375494003296
316,0.4732418954372406,0.8321512937545776,0.9932752847671509,0.7241485714912415
317,0.4732135534286499,0.8327729105949402,0.9183098673820496,0.7145416140556335
318,0.4710155725479126,0.8319358229637146,0.8960889577865601,0.7351318597793579
319,0.46889322996139526,0.8336784839630127,0.8926054239273071,0.7335662841796875
320,0.4748849868774414,0.8311710357666016,1.0287479162216187,0.6988677978515625
321,0.47480320930480957,0.8313992023468018,0.8615668416023254,0.7290283441543579
322,0.46964117884635925,0.8335909843444824,0.8845558166503906,0.73291015625
323,0.4701259434223175,0.8329642415046692,0.9587262868881226,0.6867095828056335
324,0.47513970732688904,0.8315687775611877,0.9377153515815735,0.7182708978652954
325,0.47012946009635925,0.8327136635780334,0.9507306814193726,0.7241363525390625
326,0.4684579372406006,0.8341467380523682,0.9516667127609253,0.7092376947402954
327,0.47522154450416565,0.8322485089302063,0.8793097734451294,0.7211822271347046
328,0.4709087610244751,0.8332516551017761,0.7566150426864624,0.7478179931640625
329,0.46599170565605164,0.834662914276123,0.8317357301712036,0.7372772097587585
330,0.4680573642253876,0.8338053226470947,0.9529856443405151,0.693127453327179
331,0.4735809862613678,0.831602931022644,0.817833423614502,0.7853637933731079
332,0.46560660004615784,0.8349289894104004,0.9179984927177429,0.7395660281181335
333,0.4655362367630005,0.8352685570716858,1.2740023136138916,0.6663848757743835
334,0.4717445969581604,0.8326408863067627,0.8185428380966187,0.747723400592804
335,0.46751394867897034,0.8344277143478394,1.0036793947219849,0.6993682980537415
336,0.4639682471752167,0.835384726524353,0.9695018529891968,0.706774890422821
337,0.4609484374523163,0.836378812789917,0.9144493341445923,0.7341369390487671
338,0.45963814854621887,0.8362681865692139,0.8116728067398071,0.71929931640625
339,0.46933460235595703,0.8333079218864441,1.272369384765625,0.645477294921875
340,0.4672950804233551,0.8343397974967957,0.8610280752182007,0.7443634271621704
341,0.47338953614234924,0.8314486742019653,0.8586430549621582,0.7292267084121704
342,0.4615229368209839,0.8359160423278809,0.9655801653862,0.716656506061554
343,0.4629359841346741,0.8347129225730896,1.0403087139129639,0.7062347531318665
344,0.46004340052604675,0.836181104183197,1.0471247434616089,0.667285144329071
345,0.46518072485923767,0.8342500329017639,0.9192242622375488,0.741192638874054
346,0.4624722898006439,0.8355801105499268,1.0145952701568604,0.7052947878837585
347,0.4682256579399109,0.8336614966392517,0.914463996887207,0.7166839838027954
348,0.46576187014579773,0.8349226713180542,1.160333514213562,0.687243640422821
349,0.46132704615592957,0.8357498049736023,1.0371099710464478,0.7399749755859375
350,0.46021902561187744,0.83660489320755,0.7959438562393188,0.7428039312362671
351,0.4642767310142517,0.8346484303474426,0.9167720079421997,0.730194091796875
352,0.4660130739212036,0.8349015712738037,1.2633507251739502,0.6592010259628296
353,0.46113666892051697,0.8362748026847839,0.8854578137397766,0.715289294719696
354,0.45849451422691345,0.8374295830726624,1.0364532470703125,0.6952484250068665
355,0.46085047721862793,0.8361433148384094,0.9463412165641785,0.7156280279159546
356,0.47396424412727356,0.8329773545265198,0.8694416880607605,0.7447845339775085
357,0.46453145146369934,0.8347077965736389,0.8367844820022583,0.7297821044921875
358,0.4555032253265381,0.8377735614776611,0.9455703496932983,0.7482818365097046
359,0.45636361837387085,0.8377777934074402,1.0627399682998657,0.691516101360321
360,0.45970261096954346,0.8366336822509766,0.8574737310409546,0.7428436279296875
361,0.46064645051956177,0.8364299535751343,0.9864035844802856,0.717395007610321
362,0.4535945653915405,0.8394513130187988,0.9181968569755554,0.7151550054550171
363,0.45911428332328796,0.8371619582176208,1.0848897695541382,0.729278564453125
364,0.45954757928848267,0.8366962671279907,0.881041407585144,0.7538177371025085
365,0.45829880237579346,0.8366766571998596,0.9623779058456421,0.732165515422821
366,0.45390939712524414,0.838941752910614,0.9026480913162231,0.737518310546875
367,0.45606154203414917,0.8385593891143799,0.9053341150283813,0.7166229486465454
368,0.4615720510482788,0.8368531465530396,0.7781106233596802,0.7586272954940796
369,0.45682448148727417,0.8379955291748047,1.1514461040496826,0.696911633014679
370,0.4571131467819214,0.8376166820526123,0.8147771954536438,0.7507476806640625
371,0.45486775040626526,0.8385089039802551,0.8019143342971802,0.7581512331962585
